User_ID,Movie_ID,Title,Release_Year,Genres
15720,50872,Ratatouille,2007,Animation|Children|Drama
15720,51077,Ghost Rider,2007,Action|Fantasy|Thriller
15720,51091,Black Snake Moan,2006,Drama
15720,51471,Amazing Grace,2006,Drama|Romance
15720,51540,Zodiac,2007,Crime|Drama|Thriller
15720,52245,Blades of Glory,2007,Comedy|Romance
15720,52281,Grindhouse,2007,Action|Crime|Horror|Sci-Fi|Thriller
15720,52287,Meet the Robinsons,2007,Action|Adventure|Animation|Children|Comedy|Sci-Fi
15720,52604,Fracture,2007,Crime|Drama|Mystery|Thriller
15720,52722,Spider-Man 3,2007,Action|Adventure|Sci-Fi|Thriller|IMAX
15720,52973,Knocked Up,2007,Comedy|Drama|Romance
15720,53000,28 Weeks Later,2007,Horror|Sci-Fi|Thriller
15720,53125,Pirates of the Caribbean: At World's End,2007,Action|Adventure|Comedy|Fantasy
15720,53322,Ocean's Thirteen,2007,Crime|Thriller
15720,53464,Fantastic Four: Rise of the Silver Surfer,2007,Action|Adventure|Sci-Fi
15720,53519,Death Proof,2007,Action|Adventure|Crime|Horror|Thriller
15720,53956,Death at a Funeral,2007,Comedy
15720,53993,Evan Almighty,2007,Comedy|Fantasy
15720,53996,Transformers,2007,Action|Sci-Fi|Thriller|IMAX
15720,54001,Harry Potter and the Order of the Phoenix,2007,Adventure|Drama|Fantasy|IMAX
15720,54190,Across the Universe,2007,Drama|Fantasy|Musical|Romance
15720,54256,Hot Rod,2007,Comedy
15720,54259,Stardust,2007,Adventure|Comedy|Fantasy|Romance
15720,54272,"Simpsons Movie, The",2007,Animation|Comedy
15720,54281,Charlie Bartlett,2007,Comedy|Drama
15720,54286,"Bourne Ultimatum, The",2007,Action|Crime|Thriller
15720,54503,Superbad,2007,Comedy
15720,55118,Eastern Promises,2007,Crime|Drama|Thriller
15720,55267,Dan in Real Life,2007,Comedy|Drama|Romance
15720,55269,"Darjeeling Limited, The",2007,Adventure|Comedy|Drama
15720,55280,Lars and the Real Girl,2007,Comedy|Drama
15720,55290,Gone Baby Gone,2007,Crime|Drama|Mystery
15720,55363,"Assassination of Jesse James by the Coward Robert Ford, The",2007,Crime|Drama|Western
15720,55768,Bee Movie,2007,Animation|Comedy
15720,55820,No Country for Old Men,2007,Crime|Drama
15720,55830,Be Kind Rewind,2008,Comedy
15720,55908,"Man from Earth, The",2007,Drama|Sci-Fi
15720,56152,Enchanted,2007,Adventure|Animation|Children|Comedy|Fantasy|Musical|Romance
15720,56174,I Am Legend,2007,Action|Horror|Sci-Fi|Thriller|IMAX
15720,56176,Alvin and the Chipmunks,2007,Children|Comedy
15720,56367,Juno,2007,Comedy|Drama|Romance
15720,56715,Wristcutters: A Love Story,2006,Drama|Fantasy|Romance
15720,56757,Sweeney Todd: The Demon Barber of Fleet Street,2007,Drama|Horror|Musical|Thriller
15720,56775,National Treasure: Book of Secrets,2007,Action|Adventure
15720,56782,There Will Be Blood,2007,Drama|Western
15720,56805,Walk Hard: The Dewey Cox Story,2007,Comedy|Musical
15720,57368,Cloverfield,2008,Action|Mystery|Sci-Fi|Thriller
15720,57669,In Bruges,2008,Comedy|Crime|Drama|Thriller
15720,58559,"Dark Knight, The",2008,Action|Crime|Drama|IMAX
15720,58998,Forgetting Sarah Marshall,2008,Comedy|Romance
15720,59118,Happy-Go-Lucky,2008,Comedy|Drama
15720,59141,Son of Rambow,2007,Children|Comedy|Drama
15720,59220,Outsourced,2006,Comedy|Romance
15720,59258,Baby Mama,2008,Comedy
15720,59315,Iron Man,2008,Action|Adventure|Sci-Fi
15720,59387,"Fall, The",2006,Adventure|Drama|Fantasy
15720,59501,"Chronicles of Narnia: Prince Caspian, The",2008,Adventure|Children|Fantasy
15720,59594,"War, Inc.",2008,Comedy|Crime|Thriller
15720,59784,Kung Fu Panda,2008,Action|Animation|Children|Comedy|IMAX
15720,60040,"Incredible Hulk, The",2008,Action|Sci-Fi
15720,60074,Hancock,2008,Action|Adventure|Comedy|Crime|Fantasy
15720,60397,Mamma Mia!,2008,Comedy|Musical|Romance
15720,60684,Watchmen,2009,Action|Drama|Mystery|Sci-Fi|Thriller|IMAX
15720,60756,Step Brothers,2008,Comedy
15720,60766,Man on Wire,2008,Documentary
15720,61024,Pineapple Express,2008,Action|Comedy|Crime
15720,61132,Tropic Thunder,2008,Action|Adventure|Comedy|War
15720,61250,"House Bunny, The",2008,Comedy
15720,61323,Burn After Reading,2008,Comedy|Crime|Drama
15720,62437,W.,2008,Drama
15720,62511,"Synecdoche, New York",2008,Comedy|Drama
15720,62912,High School Musical 3: Senior Year,2008,Musical
15720,63082,Slumdog Millionaire,2008,Crime|Drama|Romance
15720,63113,Quantum of Solace,2008,Action|Adventure|Thriller
15720,63859,Bolt,2008,Action|Adventure|Animation|Children|Comedy
15720,64614,Gran Torino,2008,Crime|Drama
15720,64839,"Wrestler, The",2008,Drama
15720,64957,"Curious Case of Benjamin Button, The",2008,Drama|Fantasy|Mystery|Romance
15720,64969,Yes Man,2008,Comedy
15720,65261,Ponyo (Gake no ue no Ponyo),2008,Adventure|Animation|Children|Fantasy
15720,65514,Ip Man,2008,Action|Drama|War
15720,66934,Dr. Horrible's Sing-Along Blog,2008,Comedy|Drama|Musical|Sci-Fi
15720,67087,"I Love You, Man",2009,Comedy
15720,67197,Knowing,2009,Action|Drama|Mystery|Sci-Fi|Thriller
15720,67408,Monsters vs. Aliens,2009,Animation|Sci-Fi|IMAX
15720,67695,Observe and Report,2009,Action|Comedy
15720,67734,Adventureland,2009,Comedy|Drama
15720,67997,In the Loop,2009,Comedy
15720,68157,Inglourious Basterds,2009,Action|Drama|War
15720,68237,Moon,2009,Drama|Mystery|Sci-Fi|Thriller
15720,68358,Star Trek,2009,Action|Adventure|Sci-Fi|IMAX
15720,68848,"Brothers Bloom, The",2008,Adventure|Comedy|Crime|Romance
15720,68954,Up,2009,Adventure|Animation|Children|Drama
15720,69122,"Hangover, The",2009,Comedy|Crime
15720,69436,Year One,2009,Adventure|Comedy
15720,69481,"Hurt Locker, The",2008,Action|Drama|Thriller|War
15720,69640,Public Enemies,2009,Crime|Drama|Thriller
15720,69757,(500) Days of Summer,2009,Comedy|Drama|Romance
15720,69844,Harry Potter and the Half-Blood Prince,2009,Adventure|Fantasy|Mystery|Romance|IMAX
15720,70286,District 9,2009,Mystery|Sci-Fi|Thriller
15720,70293,Julie & Julia,2009,Comedy|Drama|Romance
15720,70521,Lost in Austen,2008,Drama|Fantasy|Romance|Sci-Fi
15720,71156,"Men Who Stare at Goats, The",2009,Action|Comedy|Drama
15720,71211,"Informant!, The",2009,Comedy|Crime|Drama|Thriller
15720,71248,Extract,2009,Comedy
15720,71264,Cloudy with a Chance of Meatballs,2009,Animation|Children|Fantasy|IMAX
15720,71429,World's Greatest Dad,2009,Comedy|Drama
15720,71464,"Serious Man, A",2009,Comedy|Drama
15720,71518,Whip It,2009,Comedy|Drama
15720,71535,Zombieland,2009,Action|Comedy|Horror
15720,71745,Where the Wild Things Are,2009,Adventure|Children|Drama|Fantasy|IMAX
15720,72011,Up in the Air,2009,Drama|Romance
15720,72226,Fantastic Mr. Fox,2009,Adventure|Animation|Children|Comedy|Crime
15720,72356,Partly Cloudy,2009,Animation|Children|Comedy|Fantasy
15720,72731,"Lovely Bones, The",2009,Crime|Drama|Fantasy|Horror|Thriller
15720,72998,Avatar,2009,Action|Adventure|Sci-Fi|IMAX
15720,73266,Youth in Revolt,2009,Comedy|Drama|Romance
15720,74152,Zach Galifianakis: Live at the Purple Onion,2006,Comedy|Documentary
15720,74458,Shutter Island,2010,Drama|Mystery|Thriller
15720,74530,Percy Jackson & the Olympians: The Lightning Thief,2010,Adventure|Fantasy
15720,74916,Greenberg,2010,Comedy|Drama
15720,74946,She's Out of My League,2010,Comedy
15720,76077,Hot Tub Time Machine,2010,Comedy|Sci-Fi
15720,76093,How to Train Your Dragon,2010,Adventure|Animation|Children|Fantasy|IMAX
15720,76175,Clash of the Titans,2010,Action|Adventure|Drama|Fantasy
15720,76251,Kick-Ass,2010,Action|Comedy
15720,76293,Date Night,2010,Action|Comedy|Romance
15720,77561,Iron Man 2,2010,Action|Adventure|Sci-Fi|Thriller|IMAX
15720,77667,MacGruber,2010,Action|Comedy
15720,77800,Four Lions,2010,Comedy|Drama
15720,78499,Toy Story 3,2010,Adventure|Animation|Children|Comedy|Fantasy|IMAX
15720,78574,Winter's Bone,2010,Drama|Thriller
15720,79091,Despicable Me,2010,Animation|Children|Comedy|Crime
15720,79132,Inception,2010,Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
15720,79139,"Sorcerer's Apprentice, The",2010,Action|Adventure|Children|Comedy|Fantasy
15720,79592,"Other Guys, The",2010,Action|Comedy
15720,79702,Scott Pilgrim vs. the World,2010,Action|Comedy|Fantasy|Musical|Romance
15720,79720,Animal Kingdom,2010,Crime|Drama
15720,80463,"Social Network, The",2010,Drama
15720,80489,"Town, The",2010,Crime|Drama|Thriller
15720,80549,Easy A,2010,Comedy|Romance
15720,80729,(Untitled),2009,Comedy|Drama
15720,80831,Let Me In,2010,Drama|Horror|Mystery
15720,80839,Secretariat,2010,Adventure|Drama
15720,80917,Monsters,2010,Drama|Sci-Fi
15720,81564,Megamind,2010,Action|Animation|Children|Comedy|Sci-Fi|IMAX
15720,81591,Black Swan,2010,Drama|Thriller
15720,81834,Harry Potter and the Deathly Hallows: Part 1,2010,Action|Adventure|Fantasy|IMAX
15720,81845,"King's Speech, The",2010,Drama
15720,81847,Tangled,2010,Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX
15720,81932,"Fighter, The",2010,Drama
15720,82169,"Chronicles of Narnia: The Voyage of the Dawn Treader, The",2010,Adventure|Children|Fantasy
15720,82173,Tiny Furniture,2010,Comedy
15720,82459,True Grit,2010,Western
15720,82461,Tron: Legacy,2010,Action|Adventure|Sci-Fi|IMAX
15720,83134,Tucker & Dale vs Evil,2010,Comedy|Horror
15720,84152,Limitless,2011,Sci-Fi|Thriller
15720,84637,Gnomeo & Juliet,2011,Adventure|Animation|Children|Comedy|Fantasy|Romance
15720,84847,Emma,2009,Comedy|Drama|Romance
15720,84944,Rango,2011,Action|Adventure|Animation|Children|Comedy|Western
15720,84950,Take Me Home Tonight,2011,Comedy|Drama
15720,84954,"Adjustment Bureau, The",2011,Romance|Sci-Fi|Thriller
15720,85401,Super,2010,Action|Comedy|Drama
15720,85412,"Troll Hunter, The (Trolljegeren)",2010,Fantasy|Horror
15720,85414,Source Code,2011,Action|Drama|Mystery|Sci-Fi|Thriller
15720,85736,BURN-E,2008,Adventure|Animation|Children|Sci-Fi
15720,86298,Rio,2011,Adventure|Animation|Children|Comedy
15720,86320,Melancholia,2011,Drama|Sci-Fi
15720,86345,Louis C.K.: Hilarious,2010,Comedy
15720,86347,Louis C.K.: Chewed Up,2008,Comedy
15720,86377,Louis C.K.: Shameless,2007,Comedy
15720,86833,Bridesmaids,2011,Comedy
15720,86880,Pirates of the Caribbean: On Stranger Tides,2011,Action|Adventure|Fantasy|IMAX
15720,86898,"Tree of Life, The",2011,Drama
15720,86911,"Hangover Part II, The",2011,Comedy
15720,87232,X-Men: First Class,2011,Action|Adventure|Sci-Fi|Thriller|War
15720,87234,Submarine,2010,Comedy|Drama|Romance
15720,87306,Super 8,2011,Mystery|Sci-Fi|Thriller|IMAX
15720,87430,Green Lantern,2011,Action|Adventure|Sci-Fi
15720,87876,Cars 2,2011,Adventure|Animation|Children|Comedy|IMAX
15720,88125,Harry Potter and the Deathly Hallows: Part 2,2011,Action|Adventure|Drama|Fantasy|Mystery|IMAX
15720,88129,Drive,2011,Crime|Drama|Film-Noir|Thriller
15720,88267,Winnie the Pooh,2011,Animation|Children|Comedy
15720,88672,Our Idiot Brother,2011,Comedy
15720,88837,"Trotsky, The",2009,Comedy
15720,89492,Moneyball,2011,Drama
15720,89586,Phineas and Ferb the Movie: Across the 2nd Dimension,2011,Adventure|Animation|Children
15720,89745,"Avengers, The",2012,Action|Adventure|Sci-Fi|IMAX
15720,89774,Warrior,2011,Drama
15720,89904,"Artist, The",2011,Drama|Romance
15720,90376,We Need to Talk About Kevin,2011,Drama|Thriller
15720,90866,Hugo,2011,Children|Drama|Mystery
15720,91077,"Descendants, The",2011,Comedy|Drama
15720,91094,"Muppets, The",2011,Children|Comedy|Musical
15720,91500,"Hunger Games, The",2012,Action|Adventure|Drama|Sci-Fi|Thriller
15720,91529,"Dark Knight Rises, The",2012,Action|Adventure|Crime|IMAX
15720,91630,Mission: Impossible - Ghost Protocol,2011,Action|Adventure|Thriller|IMAX
15720,92420,Chronicle,2012,Action|Sci-Fi|Thriller
15720,92535,Louis C.K.: Live at the Beacon Theater,2011,Comedy
15720,93040,"Civil War, The",1990,Documentary|War
15720,93443,Goon,2011,Comedy|Drama
15720,93510,21 Jump Street,2012,Action|Comedy|Crime
15720,93512,"Jeff, Who Lives at Home",2012,Comedy|Drama
15720,93840,"Cabin in the Woods, The",2012,Comedy|Horror|Sci-Fi|Thriller
15720,93855,God Bless America,2011,Comedy|Drama
15720,94005,"Ballad of Nessie, The",2011,Animation|Children
15720,94015,Mirror Mirror,2012,Adventure|Comedy|Fantasy
15720,94018,Battleship,2012,Action|Sci-Fi|Thriller|IMAX
15720,94466,Black Mirror,2011,Drama|Sci-Fi
15720,94959,Moonrise Kingdom,2012,Comedy|Drama|Romance
15720,95067,"Thousand Words, A",2012,Comedy|Drama
15720,95088,Safety Not Guaranteed,2012,Comedy|Drama
15720,95167,Brave,2012,Action|Adventure|Animation|Children
15720,95218,First Position,2011,Documentary
15720,95311,Presto,2008,Animation|Children|Comedy|Fantasy
15720,95313,Jack-Jack Attack,2005,Adventure|Animation|Children|Comedy
15720,95375,Boundin',2003,Animation|Children
15720,95377,One Man Band,2005,Animation|Comedy|Musical
15720,95441,Ted,2012,Comedy|Fantasy
15720,95654,Geri's Game,1997,Animation|Children
15720,95858,For the Birds,2000,Animation|Children|Comedy
15720,96079,Skyfall,2012,Action|Adventure|Thriller|IMAX
15720,96110,"Campaign, The",2012,Comedy
15720,96467,Sleepwalk with Me,2012,Comedy|Drama
15720,96610,Looper,2012,Action|Crime|Sci-Fi
15720,96728,"Master, The",2012,Drama
15720,97304,Argo,2012,Drama|Thriller
15720,97328,Liberal Arts,2012,Comedy|Drama
15720,97752,Cloud Atlas,2012,Drama|Sci-Fi|IMAX
15720,97913,Wreck-It Ralph,2012,Animation|Comedy
15720,97921,Silver Linings Playbook,2012,Comedy|Drama
15720,98626,Barry Munday,2010,Comedy
15720,98809,"Hobbit: An Unexpected Journey, The",2012,Adventure|Fantasy|IMAX
15720,99007,Warm Bodies,2013,Comedy|Horror|Romance
15720,99114,Django Unchained,2012,Action|Drama|Western
15720,99813,"Batman: The Dark Knight Returns, Part 2",2013,Action|Animation
15720,99996,It's a Disaster,2012,Comedy|Drama
15720,101074,"Legend of Sleepy Hollow, The",1949,Animation|Comedy|Horror|Musical
15720,101529,"Brass Teapot, The",2012,Comedy|Fantasy|Thriller
15720,101904,Happy,2011,Documentary|Drama
15720,102123,This Is the End,2013,Action|Comedy
15720,102125,Iron Man 3,2013,Action|Sci-Fi|Thriller|IMAX
15720,102445,Star Trek Into Darkness,2013,Action|Adventure|Sci-Fi|IMAX
15720,102720,Epic,2013,Adventure|Animation|Fantasy
15720,102800,Frances Ha,2012,Comedy|Drama
15720,103027,Much Ado About Nothing,2012,Comedy|Drama|Romance
15720,103042,Man of Steel,2013,Action|Adventure|Fantasy|Sci-Fi|IMAX
15720,103233,LEGO Batman: The Movie - DC Heroes Unite,2013,Action|Adventure|Animation
15720,103319,Jim Gaffigan: Mr. Universe,2012,Comedy
15720,103335,Despicable Me 2,2013,Animation|Children|Comedy|IMAX
15720,103596,Sharknado,2013,Sci-Fi
15720,103755,Turbo,2013,Adventure|Animation|Children|Comedy|Fantasy
15720,103801,Drinking Buddies,2013,Comedy|Drama|Romance
15720,104074,Percy Jackson: Sea of Monsters,2013,Adventure|Children|Fantasy
15720,104097,My Little Pony: Equestria Girls,2013,Animation|Children|Fantasy
15720,104245,Planes,2013,Adventure|Animation|Comedy
15720,104841,Gravity,2013,Action|Sci-Fi|IMAX
15720,104875,"History of Future Folk, The",2012,Adventure|Comedy|Musical|Sci-Fi
15720,105468,Cloudy with a Chance of Meatballs 2,2013,Animation|Children|Comedy|Fantasy
15720,105835,"Double, The",2013,Comedy|Drama|Thriller
15720,106002,Ender's Game,2013,Action|Adventure|Sci-Fi|IMAX
15720,106072,Thor: The Dark World,2013,Action|Adventure|Fantasy|IMAX
15720,106489,"Hobbit: The Desolation of Smaug, The",2013,Adventure|Fantasy|IMAX
15720,106642,"Day of the Doctor, The",2013,Adventure|Drama|Sci-Fi
15720,106696,Frozen,2013,Adventure|Animation|Comedy|Fantasy|Musical|Romance
15720,106782,"Wolf of Wall Street, The",2013,Comedy|Crime|Drama
15720,106916,American Hustle,2013,Crime|Drama
15720,106920,Her,2013,Drama|Romance|Sci-Fi
15720,107348,Anchorman 2: The Legend Continues,2013,Comedy
15720,107406,Snowpiercer,2013,Action|Drama|Sci-Fi
15720,108190,Divergent,2014,Adventure|Romance|Sci-Fi|IMAX
15720,108192,Hotel Chevalier (Part 1 of 'The Darjeeling Limited'),2007,Drama
15720,108583,Fawlty Towers,1995,Comedy
15720,108932,The Lego Movie,2014,Action|Adventure|Animation|Children|Comedy|Fantasy
15720,109374,"Grand Budapest Hotel, The",2014,Comedy|Drama
15720,109420,Mater and the Ghostlight,2006,Animation|Children|Comedy
15720,109425,Dug's Special Mission,2009,Animation|Children|Comedy
15720,110102,Captain America: The Winter Soldier,2014,Action|Adventure|Sci-Fi|IMAX
15720,110127,Noah,2014,Adventure|Drama|IMAX
15720,110586,Calvary,2014,Comedy|Drama
15720,110655,Rio 2,2014,Adventure|Animation|Children|Comedy
15720,110781,Mulan II,2004,Action|Animation|Children|Comedy|Musical
15720,111362,X-Men: Days of Future Past,2014,Action|Adventure|Sci-Fi
15720,111436,Jim Gaffigan: Obsessed,2014,Comedy
15720,111443,Chef,2014,Comedy
15720,111659,Maleficent,2014,Action|Adventure|Children|IMAX
15720,111759,Edge of Tomorrow,2014,Action|Sci-Fi|IMAX
15720,112138,22 Jump Street,2014,Action|Comedy|Crime
15720,112183,Birdman,2014,Comedy|Drama
15720,112421,Frank,2014,Comedy|Drama|Mystery
15720,112552,Whiplash,2014,Drama
15720,112556,Gone Girl,2014,Drama|Thriller
15720,112852,Guardians of the Galaxy,2014,Action|Adventure|Sci-Fi
15720,115075,"Swan Princess: Escape from Castle Mountain, The",1997,Animation|Children|Fantasy|Romance
15720,115569,Nightcrawler,2014,Crime|Drama|Thriller
15720,115617,Big Hero 6,2014,Action|Animation|Comedy
15720,116217,Secret of the Wings,2012,Adventure|Animation|Children|Fantasy
15720,116219,Tinker Bell and the Lost Treasure,2009,Adventure|Animation|Children|Fantasy
15720,117109,Too Many Cooks,2014,Comedy
15720,119141,The Interview,2014,Action|Comedy
15720,120807,John Mulaney: New In Town,2012,Comedy
15720,121099,101 Dalmatians II: Patch's London Adventure,2003,Animation|Children
15720,126921,The Fox and the Hound 2,2006,Adventure|Animation|Children|Comedy
16817,107,Muppet Treasure Island,1996,Adventure|Children|Comedy|Musical
16817,262,"Little Princess, A",1995,Children|Drama
16817,930,Notorious,1946,Film-Noir|Romance|Thriller
16817,1031,Bedknobs and Broomsticks,1971,Adventure|Children|Musical
16817,1135,Private Benjamin,1980,Comedy
16817,1235,Harold and Maude,1971,Comedy|Drama|Romance
16817,1409,Michael,1996,Comedy|Drama|Fantasy|Romance
16817,1957,Chariots of Fire,1981,Drama
16817,2301,History of the World: Part I,1981,Comedy|Musical
16817,2803,"Pelican Brief, The",1993,Crime|Drama|Mystery|Romance|Thriller
16817,2857,Yellow Submarine,1968,Adventure|Animation|Comedy|Fantasy|Musical
16817,3034,Robin Hood,1973,Adventure|Animation|Children|Comedy|Musical
16817,3098,"Natural, The",1984,Drama
16817,3246,Malcolm X,1992,Drama
16817,3396,"Muppet Movie, The",1979,Adventure|Children|Comedy|Musical
16817,3489,Hook,1991,Adventure|Comedy|Fantasy
16817,5991,Chicago,2002,Comedy|Crime|Drama|Musical
16817,6807,Monty Python's The Meaning of Life,1983,Comedy
16817,58559,"Dark Knight, The",2008,Action|Crime|Drama|IMAX
16817,63082,Slumdog Millionaire,2008,Crime|Drama|Romance
16817,63876,Milk,2008,Drama
16817,64575,Doubt,2008,Drama|Mystery
16817,64957,"Curious Case of Benjamin Button, The",2008,Drama|Fantasy|Mystery|Romance
18197,1,Toy Story,1995,Adventure|Animation|Children|Comedy|Fantasy
18197,10,GoldenEye,1995,Action|Adventure|Thriller
18197,11,"American President, The",1995,Comedy|Drama|Romance
18197,17,Sense and Sensibility,1995,Drama|Romance
18197,39,Clueless,1995,Comedy|Romance
18197,50,"Usual Suspects, The",1995,Crime|Mystery|Thriller
18197,62,Mr. Holland's Opus,1995,Drama
18197,95,Broken Arrow,1996,Action|Adventure|Thriller
18197,104,Happy Gilmore,1996,Comedy
18197,141,"Birdcage, The",1996,Comedy
18197,150,Apollo 13,1995,Adventure|Drama|IMAX
18197,161,Crimson Tide,1995,Drama|Thriller|War
18197,165,Die Hard: With a Vengeance,1995,Action|Crime|Thriller
18197,170,Hackers,1995,Action|Adventure|Crime|Thriller
18197,208,Waterworld,1995,Action|Adventure|Sci-Fi
18197,216,Billy Madison,1995,Comedy
18197,231,Dumb & Dumber (Dumb and Dumber),1994,Adventure|Comedy
18197,260,Star Wars: Episode IV - A New Hope,1977,Action|Adventure|Sci-Fi
18197,292,Outbreak,1995,Action|Drama|Sci-Fi|Thriller
18197,300,Quiz Show,1994,Drama
18197,316,Stargate,1994,Action|Adventure|Sci-Fi
18197,329,Star Trek: Generations,1994,Adventure|Drama|Sci-Fi
18197,339,While You Were Sleeping,1995,Comedy|Romance
18197,344,Ace Ventura: Pet Detective,1994,Comedy
18197,356,Forrest Gump,1994,Comedy|Drama|Romance|War
18197,364,"Lion King, The",1994,Adventure|Animation|Children|Drama|Musical|IMAX
18197,368,Maverick,1994,Adventure|Comedy|Western
18197,377,Speed,1994,Action|Romance|Thriller
18197,380,True Lies,1994,Action|Adventure|Comedy|Romance|Thriller
18197,440,Dave,1993,Comedy|Romance
18197,457,"Fugitive, The",1993,Thriller
18197,480,Jurassic Park,1993,Action|Adventure|Sci-Fi|Thriller
18197,529,Searching for Bobby Fischer,1993,Drama
18197,539,Sleepless in Seattle,1993,Comedy|Drama|Romance
18197,541,Blade Runner,1982,Action|Sci-Fi|Thriller
18197,586,Home Alone,1990,Children|Comedy
18197,588,Aladdin,1992,Adventure|Animation|Children|Comedy|Musical
18197,589,Terminator 2: Judgment Day,1991,Action|Sci-Fi
18197,592,Batman,1989,Action|Crime|Thriller
18197,595,Beauty and the Beast,1991,Animation|Children|Fantasy|Musical|Romance|IMAX
18197,648,Mission: Impossible,1996,Action|Adventure|Mystery|Thriller
18197,733,"Rock, The",1996,Action|Adventure|Thriller
18197,736,Twister,1996,Action|Adventure|Romance|Thriller
18197,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,Comedy|War
18197,780,Independence Day (a.k.a. ID4),1996,Action|Adventure|Sci-Fi|Thriller
18197,788,"Nutty Professor, The",1996,Comedy|Fantasy|Romance|Sci-Fi
18197,838,Emma,1996,Comedy|Drama|Romance
18197,924,2001: A Space Odyssey,1968,Adventure|Drama|Sci-Fi
18197,945,Top Hat,1935,Comedy|Musical|Romance
18197,954,Mr. Smith Goes to Washington,1939,Drama
18197,1036,Die Hard,1988,Action|Crime|Thriller
18197,1080,Monty Python's Life of Brian,1979,Comedy
18197,1089,Reservoir Dogs,1992,Crime|Mystery|Thriller
18197,1100,Days of Thunder,1990,Action|Drama|Romance
18197,1136,Monty Python and the Holy Grail,1975,Adventure|Comedy|Fantasy
18197,1196,Star Wars: Episode V - The Empire Strikes Back,1980,Action|Adventure|Sci-Fi
18197,1197,"Princess Bride, The",1987,Action|Adventure|Comedy|Fantasy|Romance
18197,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark),1981,Action|Adventure
18197,1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il)",1966,Action|Adventure|Western
18197,1210,Star Wars: Episode VI - Return of the Jedi,1983,Action|Adventure|Sci-Fi
18197,1220,"Blues Brothers, The",1980,Action|Comedy|Musical
18197,1234,"Sting, The",1973,Comedy|Crime
18197,1240,"Terminator, The",1984,Action|Sci-Fi|Thriller
18197,1253,"Day the Earth Stood Still, The",1951,Drama|Sci-Fi|Thriller
18197,1265,Groundhog Day,1993,Comedy|Fantasy|Romance
18197,1270,Back to the Future,1985,Adventure|Comedy|Sci-Fi
18197,1291,Indiana Jones and the Last Crusade,1989,Action|Adventure
18197,1302,Field of Dreams,1989,Children|Drama|Fantasy
18197,1307,When Harry Met Sally...,1989,Comedy|Romance
18197,1356,Star Trek: First Contact,1996,Action|Adventure|Sci-Fi|Thriller
18197,1374,Star Trek II: The Wrath of Khan,1982,Action|Adventure|Sci-Fi|Thriller
18197,1375,Star Trek III: The Search for Spock,1984,Action|Adventure|Sci-Fi
18197,1376,Star Trek IV: The Voyage Home,1986,Adventure|Comedy|Sci-Fi
18197,1387,Jaws,1975,Action|Horror
18197,1396,Sneakers,1992,Action|Comedy|Crime|Drama|Sci-Fi
18197,1527,"Fifth Element, The",1997,Action|Adventure|Comedy|Sci-Fi
18197,1573,Face/Off,1997,Action|Crime|Drama|Thriller
18197,1580,Men in Black (a.k.a. MIB),1997,Action|Comedy|Sci-Fi
18197,1610,"Hunt for Red October, The",1990,Action|Adventure|Thriller
18197,1653,Gattaca,1997,Drama|Sci-Fi|Thriller
18197,1676,Starship Troopers,1997,Action|Sci-Fi
18197,1680,Sliding Doors,1998,Drama|Romance
18197,1682,"Truman Show, The",1998,Comedy|Drama|Sci-Fi
18197,1704,Good Will Hunting,1997,Drama|Romance
18197,1721,Titanic,1997,Drama|Romance
18197,1917,Armageddon,1998,Action|Romance|Sci-Fi|Thriller
18197,1961,Rain Man,1988,Drama
18197,2000,Lethal Weapon,1987,Action|Comedy|Crime|Drama
18197,2011,Back to the Future Part II,1989,Adventure|Comedy|Sci-Fi
18197,2012,Back to the Future Part III,1990,Adventure|Comedy|Sci-Fi|Western
18197,2046,Flight of the Navigator,1986,Adventure|Children|Sci-Fi
18197,2115,Indiana Jones and the Temple of Doom,1984,Action|Adventure|Fantasy
18197,2134,Weird Science,1985,Comedy|Fantasy|Sci-Fi
18197,2232,Cube,1997,Horror|Mystery|Sci-Fi|Thriller
18197,2300,"Producers, The",1968,Comedy
18197,2413,Clue,1985,Comedy|Crime|Mystery|Thriller
18197,2502,Office Space,1999,Comedy|Crime
18197,2542,"Lock, Stock & Two Smoking Barrels",1998,Comedy|Crime|Thriller
18197,2571,"Matrix, The",1999,Action|Sci-Fi|Thriller
18197,2628,Star Wars: Episode I - The Phantom Menace,1999,Action|Adventure|Sci-Fi
18197,2657,"Rocky Horror Picture Show, The",1975,Comedy|Horror|Musical|Sci-Fi
18197,2683,Austin Powers: The Spy Who Shagged Me,1999,Action|Adventure|Comedy
18197,2692,Run Lola Run (Lola rennt),1998,Action|Crime
18197,2706,American Pie,1999,Comedy|Romance
18197,2710,"Blair Witch Project, The",1999,Drama|Horror|Thriller
18197,2716,Ghostbusters (a.k.a. Ghost Busters),1984,Action|Comedy|Sci-Fi
18197,2717,Ghostbusters II,1989,Comedy|Fantasy|Sci-Fi
18197,2761,"Iron Giant, The",1999,Adventure|Animation|Children|Drama|Sci-Fi
18197,2763,"Thomas Crown Affair, The",1999,Action|Mystery
18197,2791,Airplane!,1980,Comedy
